EBUS,Region,Year,Month,Points,Percent,Region_name,EBUS_name,Hemisphere,Random_name
Iberian-Canary,1,2003,9,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2003,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2003,11,2844,0.81,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2003,12,68041,19.5,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,1,179503,51.43,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,2,197694,56.65,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,3,258784,74.15,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,4,182302,52.24,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,5,151146,43.31,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,6,23820,6.83,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,7,209,0.06,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,8,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,9,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,11,4441,1.27,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2004,12,64926,18.6,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,1,247525,70.92,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,2,325216,93.18,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,3,224082,64.21,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,4,204119,58.49,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,5,119284,34.18,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,6,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,7,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,8,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,9,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,11,9188,2.63,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2005,12,46836,13.42,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,1,193980,55.58,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,2,249767,71.57,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,3,238036,68.2,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,4,178511,51.15,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,5,148529,42.56,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,6,17278,4.95,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,7,11413,3.27,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,8,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,9,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,11,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2006,12,54978,15.75,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,1,208122,59.63,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,2,228363,65.43,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,3,263913,75.62,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,4,228353,65.43,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,5,175542,50.3,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,6,19264,5.52,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,7,3649,1.05,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,8,2144,0.61,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,9,3805,1.09,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,11,10724,3.07,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2007,12,83941,24.05,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,1,175713,50.35,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,2,213265,61.11,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,3,213194,61.09,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,4,182944,52.42,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,5,77114,22.1,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,6,19362,5.55,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,7,3151,0.9,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,8,2350,0.67,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,9,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,10,6228,1.78,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,11,67604,19.37,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2008,12,198880,56.99,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,1,253774,72.71,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,2,290674,83.29,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,3,262749,75.29,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,4,258348,74.02,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,5,203093,58.19,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,6,9294,2.66,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,7,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,8,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,9,171,0.05,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,11,9246,2.65,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2009,12,19318,5.54,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,1,62466,17.9,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,2,85254,24.43,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,3,77749,22.28,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,4,111996,32.09,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,5,71434,20.47,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,6,21530,6.17,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,7,1186,0.34,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,8,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,9,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,11,7240,2.07,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2010,12,3020,0.87,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,1,35986,10.31,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,2,186582,53.46,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,3,211296,60.54,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,4,165207,47.34,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,5,2576,0.74,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,6,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,7,1520,0.44,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,8,3854,1.1,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,9,705,0.2,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,11,17424,4.99,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2011,12,106437,30.5,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,1,252383,72.32,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,2,337132,96.6,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,3,344127,98.6,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,4,253547,72.65,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,5,85885,24.61,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,6,48544,13.91,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,7,17975,5.15,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,8,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,9,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,11,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2012,12,66416,19.03,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,1,208569,59.76,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,2,284217,81.44,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,3,180184,51.63,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,4,142004,40.69,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,5,118908,34.07,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,6,82468,23.63,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,7,3037,0.87,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,8,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,9,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,11,36593,10.49,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2013,12,112259,32.17,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,1,245756,70.42,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,2,307708,88.17,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,3,340954,97.69,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,4,231278,66.27,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,5,128016,36.68,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,6,42593,12.2,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,7,11281,3.23,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,8,4977,1.43,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,9,711,0.2,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,11,4498,1.29,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2014,12,89378,25.61,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,1,293338,84.05,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,2,343534,98.43,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,3,349003,100.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,4,325315,93.21,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,5,150004,42.98,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,6,31492,9.02,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,7,164,0.05,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,8,1686,0.48,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,9,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,11,2076,0.59,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2015,12,35698,10.23,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,1,57137,16.37,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,2,251939,72.19,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,3,334971,95.98,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,4,234044,67.06,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,5,111719,32.01,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,6,49018,14.05,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,7,7664,2.2,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,8,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,9,3344,0.96,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,10,400,0.11,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,11,3226,0.92,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2016,12,25195,7.22,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,1,214339,61.41,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,2,257275,73.72,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,3,271668,77.84,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,4,145936,41.82,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,5,4858,1.39,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,6,3666,1.05,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,7,4677,1.34,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,8,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,9,7378,2.11,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,10,2,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,11,10811,3.1,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2017,12,86865,24.89,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,1,256209,73.41,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,2,331120,94.88,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,3,247862,71.02,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,4,260045,74.51,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,5,215290,61.69,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,6,70305,20.14,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,7,29258,8.38,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,8,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,9,1697,0.49,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,10,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,11,21630,6.2,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2018,12,59510,17.05,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,1,212807,60.98,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,2,255655,73.25,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,3,267570,76.67,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,4,202404,57.99,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,5,152523,43.7,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,6,28068,8.04,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,7,19675,5.64,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,8,2001,0.57,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,9,674,0.19,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,10,8148,2.33,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,11,72999,20.92,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2019,12,107012,30.66,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,1,258644,74.11,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,2,281054,80.53,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,3,272259,78.01,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,4,132015,37.83,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,5,25996,7.45,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,6,1178,0.34,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,7,4429,1.27,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,8,3905,1.12,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,9,140,0.04,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,10,13781,3.95,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,11,13049,3.74,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2020,12,41654,11.94,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,1,172282,49.36,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,2,236244,67.69,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,3,266669,76.41,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,4,106750,30.59,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,5,89748,25.72,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,6,60135,17.23,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,7,19889,5.7,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,8,4789,1.37,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,9,0,0.0,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,10,6424,1.84,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,11,30778,8.82,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2021,12,87374,25.04,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2022,1,171465,49.13,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2022,2,213369,61.14,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2022,3,261221,74.85,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2022,4,227711,65.25,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,1,2022,5,59236,16.97,Central,Iberian-Canary,North,Iberian-Canary-Central
Iberian-Canary,2,2002,6,50590,23.16,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2002,7,16241,7.44,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2002,8,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2002,9,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2002,10,0,0.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2002,11,21505,9.85,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2002,12,146596,67.12,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2003,1,208559,95.49,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2003,2,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2003,3,218405,100.0,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2003,4,201286,92.16,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
Iberian-Canary,2,2003,5,125107,57.28,Poleward,Iberian-Canary,North,Iberian-Canary-Poleward
